Year,Name,Frequency,Rank
1993,Scot,1,997
1993,Seamus,1,997
1993,Sean-Michael,1,997
1993,Sebasbian,1,997
1993,Seeraj,1,997
1993,Selvin,1,997
1993,Seskwun,1,997
1993,Shadoe,1,997
1993,Shadow,1,997
1993,Shadyn,1,997
1993,Shae,1,997
1993,Shafraz,1,997
1993,Shah,1,997
1993,Shahan,1,997
1993,Shaheem,1,997
1993,Shahir,1,997
1993,Shahzeen,1,997
1993,Shalvin,1,997
1993,Shami,1,997
1993,Shamus,1,997
1993,Shaneal,1,997
1993,Shann,1,997
1993,Shannon,1,997
1993,Shaquil,1,997
1993,Sharrue,1,997
1993,Sharvtar,1,997
1993,Sharwyn,1,997
1993,Shaw,1,997
1993,Shawanee,1,997
1993,Shawne,1,997
1993,Shawn-Ken,1,997
1993,Shaydon,1,997
1993,Shayel,1,997
1993,Shayn,1,997
1993,Sheldan,1,997
1993,Shelten,1,997
1993,Sherwin,1,997
1993,Sherwyn,1,997
1993,Shevlyn,1,997
1993,Shey,1,997
1993,Shezadali,1,997
1993,Shilo,1,997
1993,Shiloe,1,997
1993,Shiloh,1,997
1993,Shiv,1,997
1993,Shoaib,1,997
1993,Shyler,1,997
1993,Sidaq,1,997
1993,Sidarth,1,997
1993,Silver,1,997
1993,Silviano,1,997
1993,Simpson,1,997
1993,Simranjeet,1,997
1993,Sina,1,997
1993,Sirach,1,997
1993,Siraj,1,997
1993,Sivan,1,997
1993,Skylin,1,997
1993,Sloan,1,997
1993,Sloane,1,997
1993,Solan,1,997
1993,Soren,1,997
1993,Sovannara,1,997
1993,Spence,1,997
1993,Spenser,1,997
1993,Spirit,1,997
1993,Srijan,1,997
1993,Stacey,1,997
1993,Stavros,1,997
1993,Steele,1,997
1993,Steenan,1,997
1993,Stefan-Jon,1,997
1993,Stefano,1,997
1993,Stefen,1,997
1993,Steffan,1,997
1993,Stein,1,997
1993,Stetson,1,997
1993,Steventer,1,997
1993,Stevie,1,997
1993,Stpehen,1,997
1993,Stratton,1,997
1993,Stylar,1,997
1993,Sufyan,1,997
1993,Suglo,1,997
1993,Sukdeep,1,997
1993,Sukhdeep,1,997
1993,Sukhjot,1,997
1993,Sukhpal,1,997
1993,Sukhpaul,1,997
1993,Suliman,1,997
1993,Sultan,1,997
1993,Sumeet,1,997
1993,Suneet,1,997
1993,Sunny,1,997
1993,Sunpreet,1,997
1993,Surya,1,997
1993,Sutherland,1,997
1993,Sveinn,1,997
1993,Sven-Eric,1,997
1993,Swade,1,997
1993,Sydney,1,997
1993,Sylvin,1,997
1993,Syr,1,997
1993,Szymon,1,997
1993,Tad,1,997
1993,Taede,1,997
1993,Tairyne,1,997
1993,Taite,1,997
1993,Tajh,1,997
1993,Takoda,1,997
1993,Taku,1,997
1993,Talen,1,997
1993,Taliesin,1,997
1993,Talin,1,997
1993,Tallan,1,997
1993,Tallen,1,997
1993,Taltson,1,997
1993,Tamas,1,997
1993,Tamer,1,997
1993,Tammany,1,997
1993,Tannon,1,997
1993,Tan-Tan,1,997
1993,Tanveer,1,997
1993,Tao,1,997
1993,Taranveer,1,997
1993,Taras,1,997
1993,Taren,1,997
1993,Tariq,1,997
1993,Tarlin,1,997
1993,Taro,1,997
1993,Tarrell,1,997
1993,Tarren,1,997
1993,Tarron,1,997
1993,Tassie,1,997
1993,Tavis,1,997
1993,Taylan,1,997
1993,Taylor-Jay,1,997
1993,Tayt,1,997
1993,Taze,1,997
1993,Teagen,1,997
1993,Teague,1,997
1993,Teal,1,997
1993,Tecee,1,997
1993,Ted,1,997
1993,Teddy,1,997
1993,Tegan,1,997
1993,Teghan,1,997
1993,Teighe,1,997
1993,Tejinder,1,997
1993,Tejinpal,1,997
1993,Tell,1,997
1993,Tenvir,1,997
1993,Terance,1,997
1993,Terell,1,997
1993,Tergeon,1,997
1993,Terin,1,997
1993,Terran,1,997
1993,Terrell,1,997
1993,Terren,1,997
1993,Terricc,1,997
1993,Terrin,1,997
1993,Terron,1,997
1993,Teryn,1,997
1993,Teshoma,1,997
1993,Testi,1,997
1993,Tevin,1,997
1993,Tevita,1,997
1993,Thaddaeus,1,997
1993,Thaddeus,1,997
1993,Thang,1,997
1993,Tharee,1,997
1993,Thayne,1,997
1993,Thompson,1,997
1993,Thong,1,997
1993,Thorly,1,997
1993,Thyson,1,997
1993,Tiegan,1,997
1993,Tigan,1,997
1993,Tiger,1,997
1993,Tim,1,997
1993,Timmy,1,997
1993,Timothy-Jay,1,997
1993,Tin,1,997
1993,Tino,1,997
1993,Tirell,1,997
1993,Titus,1,997
1993,Tobiasz,1,997
1993,Tobin,1,997
1993,Toby,1,997
1993,Toluwalope,1,997
1993,Tomas,1,997
1993,Torren,1,997
1993,Torrie,1,997
1993,Torrington,1,997
1993,Tracy,1,997
1993,Trae,1,997
1993,Trafford,1,997
1993,Trampus,1,997
1993,Tran,1,997
1993,Trandon,1,997
1993,Travor,1,997
1993,Travus,1,997
1993,Trax,1,997
1993,Trayel,1,997
1993,Trekk,1,997
1993,Treston,1,997
1993,Trexton,1,997
1993,Triatan,1,997
1993,Trinity,1,997
1993,Tristain,1,997
1993,Triston,1,997
1993,Tritt,1,997
1993,Trond,1,997
1993,Trueman,1,997
1993,Truman,1,997
1993,Trung,1,997
1993,Trystan,1,997
1993,Trystin,1,997
1993,Tuan,1,997
1993,Tucker,1,997
1993,Tullio,1,997
1993,Turner,1,997
1993,Tyberias,1,997
1993,Tyce,1,997
1993,Tyerel,1,997
1993,Tylen,1,997
1993,Tyler-Dean,1,997
1993,Tyler-Jake,1,997
1993,Tyler-Michael,1,997
1993,Tylin,1,997
1993,Tymen,1,997
1993,Tymoteusz,1,997
1993,Tymour,1,997
1993,Tynan,1,997
1993,Tyr,1,997
1993,Tyree,1,997
1993,Tyres,1,997
1993,Tyric,1,997
1993,Tyron,1,997
1993,Tyrrell,1,997
1993,Tyrus,1,997
1993,Tyvan,1,997
1993,Umran,1,997
1993,Urbane,1,997
1993,Uyrell,1,997
1993,Vathasin,1,997
1993,Vaughan,1,997
1993,Veaon,1,997
1993,Vedur,1,997
1993,Venceslav,1,997
1993,Venzie,1,997
1993,Verne,1,997
1993,Vickram,1,997
1993,Vijay,1,997
1993,Vikaas,1,997
1993,Vikas,1,997
1993,Vikramdeep,1,997
1993,Viktor,1,997
1993,Vince,1,997
1993,Vinncent,1,997
1993,Vinny,1,997
1993,Vinson,1,997
1993,Viper,1,997
1993,Vishaal,1,997
1993,Vishal,1,997
1993,Vittorio,1,997
1993,Vlady,1,997
1993,Vu-Anthony,1,997
1993,Wahib,1,997
1993,Wai-Yin,1,997
1993,Wajiw,1,997
1993,Waldo,1,997
1993,Waleed,1,997
1993,Walied,1,997
1993,Wallace,1,997
1993,Wasim,1,997
1993,Wassim,1,997
1993,Wassime,1,997
1993,Wayce,1,997
1993,Waylan,1,997
1993,Weijie,1,997
1993,Wen,1,997
1993,Wendle,1,997
1993,West,1,997
1993,Westin,1,997
1993,Westley,1,997
1993,Weston,1,997
1993,Weylan,1,997
1993,Wheslay,1,997
1993,Whitecloud,1,997
1993,Whitman,1,997
1993,Wilbur,1,997
1993,Wilco,1,997
1993,Wilfie,1,997
1993,Wilkin,1,997
1993,Williamwalker,1,997
1993,Willie,1,997
1993,Willis,1,997
1993,Willson,1,997
1993,Windwalker,1,997
1993,Wing,1,997
1993,Witten,1,997
1993,Wolf,1,997
1993,Woodrow,1,997
1993,Wren,1,997
1993,Wyat,1,997
1993,Wyatt-Bo,1,997
1993,Wylee,1,997
1993,Wylie,1,997
1993,Wyndelle,1,997
1993,Xarius,1,997
1993,Xian,1,997
1993,Yaakov,1,997
1993,Yanir,1,997
1993,Yaroslav,1,997
1993,Yash,1,997
1993,Yasir,1,997
1993,Yehuda,1,997
1993,Yin,1,997
1993,Yoji,1,997
1993,Yosaf,1,997
1993,Yukon,1,997
1993,Zaccaria,1,997
1993,Zaccery,1,997
1993,Zacharey,1,997
1993,Zacharias,1,997
1993,Zacharie,1,997
1993,Zacherie,1,997
1993,Zaed,1,997
1993,Zafeer,1,997
1993,Zahe,1,997
1993,Zahoor,1,997
1993,Zain,1,997
1993,Zakery,1,997
1993,Zakk,1,997
1993,Zakkary,1,997
1993,Zaman,1,997
1993,Zana,1,997
1993,Zebulon,1,997
1993,Zheng,1,997
1993,Zishaan,1,997
1993,Ziyad,1,997
1993,Zoltan,1,997
1993,Zubair,1,997
1994,Brandon,411,1
1994,Matthew,382,2
1994,Michael,343,3
1994,Tyler,343,3
1994,Ryan,324,5
1994,Jordan,315,6
1994,Joshua,287,7
1994,Daniel,283,8
1994,Alexander,264,9
1994,Kyle,261,10
1994,Justin,257,11
1994,Christopher,247,12
1994,Nicholas,242,13
1994,Dylan,230,14
1994,Austin,213,15
1994,Andrew,199,16
1994,David,191,17
1994,Jesse,184,18
1994,Zachary,184,18
1994,Cody,183,20
1994,Adam,160,21
1994,Cole,153,22
1994,William,149,23
1994,Benjamin,146,24
1994,James,142,25
1994,Kevin,142,25
1994,Eric,137,27
1994,Nathan,137,27
1994,Mitchell,136,29
1994,Taylor,134,30
1994,Brett,132,31
1994,Connor,132,31
1994,Robert,132,31
1994,Jacob,131,34
1994,Travis,127,35
1994,Jason,126,36
1994,Aaron,124,37
1994,Steven,123,38
1994,Thomas,123,38
1994,John,115,40
1994,Jonathan,115,40
1994,Dustin,109,42
1994,Evan,108,43
1994,Joseph,107,44
1994,Scott,106,45
1994,Jared,103,46
1994,Tanner,103,46
1994,Colton,95,48
1994,Joel,95,48
1994,Bradley,93,50
1994,Riley,92,51
1994,Mark,91,52
1994,Patrick,91,52
1994,Cameron,89,54
1994,Sean,89,54
1994,Brendan,87,56
1994,Samuel,85,57
1994,Anthony,84,58
1994,Jeremy,83,59
1994,Logan,83,59
1994,Lucas,83,59
1994,Jeffrey,80,62
1994,Spencer,78,63
1994,Peter,76,64
1994,Stephen,76,64
1994,Mackenzie,74,66
1994,Trevor,72,67
1994,Devon,71,68
1994,Luke,69,69
1994,Curtis,68,70
1994,Tyson,65,71
1994,Timothy,64,72
1994,Braden,63,73
1994,Paul,63,73
1994,Christian,61,75
1994,Levi,61,75
1994,Derek,60,77
1994,Dakota,59,78
1994,Ethan,58,79
1994,Richard,58,79
1994,Brian,57,81
1994,Chase,55,82
1994,Bryce,54,83
1994,Colin,54,83
1994,Cory,51,85
1994,Shawn,51,85
1994,Ty,51,85
1994,Wyatt,51,85
1994,Blake,50,89
1994,Shane,50,89
1994,Chad,49,91
1994,Brayden,48,92
1994,Colby,48,92
1994,Liam,48,92
1994,Gregory,47,95
1994,Ian,47,95
1994,Brady,46,97
1994,Dallas,46,97
1994,Darren,44,99
1994,Dillon,44,99
1994,Alex,42,101
1994,Landon,42,101
1994,Mathew,42,101
1994,Morgan,40,104
1994,Clayton,39,105
1994,Erik,39,105
1994,Corey,37,107
1994,Dalton,37,107
1994,Caleb,36,109
1994,Jake,36,109
1994,Garrett,35,111
1994,Nolan,35,111
1994,Vincent,35,111
1994,Hayden,34,114
1994,Sheldon,34,114
1994,Bryan,33,116
1994,Carson,33,116
1994,Carter,33,116
1994,Nathaniel,33,116
1994,Devin,32,120
1994,Kenneth,32,120
1994,Brent,31,122
1994,Brendon,29,123
1994,Edward,29,123
1994,Graham,29,123
1994,Mason,29,123
1994,Maxwell,29,123
1994,Russell,29,123
1994,Calvin,28,129
1994,Marcus,28,129
1994,Ryley,28,129
1994,Adrian,27,132
1994,Craig,27,132
1994,Jamie,27,132
1994,Keegan,27,132
1994,Raymond,27,132
1994,Trent,27,132
1994,Dominic,26,138
1994,Jack,26,138
1994,Jayden,26,138
1994,Troy,26,138
1994,Branden,25,142
1994,Darcy,25,142
1994,George,25,142
1994,Jackson,25,142
1994,Avery,24,146
1994,Braeden,24,146
1994,Brody,24,146
1994,Chance,24,146
1994,Kurtis,24,146
1994,Lane,24,146
1994,Mohamed,24,146
1994,Nicolas,24,146
1994,Dean,23,154
1994,Drew,23,154
1994,Gabriel,23,154
1994,Johnathan,23,154
1994,Kristopher,23,154
1994,Marc,23,154
1994,Micheal,23,154
1994,Neil,23,154
1994,Owen,23,154
1994,Parker,23,154
1994,Randy,23,154
1994,Tristan,23,154
1994,Ashton,22,166
1994,Charles,22,166
1994,Douglas,22,166
1994,Duncan,22,166
1994,Jonah,22,166
1994,Reid,22,166
1994,Seth,22,166
1994,Kieran,21,173
1994,Kody,21,173
1994,Shaun,21,173
1994,Zachery,21,173
1994,Aidan,20,177
1994,Keith,20,177
1994,Martin,20,177
1994,Rylan,20,177
1994,Jonathon,19,181
1994,Tyrell,19,181
1994,Braydon,18,183
1994,Casey,18,183
1994,Geoffrey,18,183
1994,Jordon,18,183
1994,Phillip,18,183
1994,Alan,17,188
1994,Brenden,17,188
1994,Damon,17,188
1994,Gavin,17,188
1994,Grant,17,188
1994,Jay,17,188
1994,Keaton,17,188
1994,Preston,17,188
1994,Wesley,17,188
1994,Allan,16,197
1994,Clinton,16,197
1994,Colten,16,197
1994,Donovan,16,197
1994,Harley,16,197
1994,Lance,16,197
1994,Philip,16,197
1994,Stefan,16,197
1994,Victor,16,197
1994,Warren,16,197
1994,Brennan,15,207
1994,Derrick,15,207
1994,Gary,15,207
1994,Graeme,15,207
1994,Isaac,15,207
1994,Jarrett,15,207
1994,Kelly,15,207
1994,Lee,15,207
1994,Luc,15,207
1994,Lukas,15,207
1994,Quinton,15,207
1994,Brock,14,218
1994,Collin,14,218
1994,Conner,14,218
1994,Damian,14,218
1994,Darien,14,218
1994,Harrison,14,218
1994,Keenan,14,218
1994,Noah,14,218
1994,Shayne,14,218
1994,Skyler,14,218
1994,Stuart,14,218
1994,Theodore,14,218
1994,Alec,13,230
1994,Conrad,13,230
1994,Dawson,13,230
1994,Dennis,13,230
1994,Garret,13,230
1994,Hunter,13,230
1994,Jessie,13,230
1994,Josiah,13,230
1994,Julian,13,230
1994,Quinn,13,230
1994,Rhys,13,230
1994,Ronald,13,230
1994,Ross,13,230
1994,Wade,13,230
1994,Henry,12,244
1994,Jaden,12,244
1994,Kurt,12,244
1994,Max,12,244
1994,Mitchel,12,244
1994,Nickolas,12,244
1994,Nigel,12,244
1994,Sebastian,12,244
1994,Todd,12,244
1994,Ahmed,11,253
1994,Ali,11,253
1994,Antonio,11,253
1994,Corbin,11,253
1994,Kelvin,11,253
1994,Kyler,11,253
1994,Marcel,11,253
1994,Marco,11,253
1994,Mathieu,11,253
1994,Myles,11,253
1994,Omar,11,253
1994,Reece,11,253
1994,Sam,11,253
1994,Simon,11,253
1994,Ahmad,10,267
1994,Albert,10,267
1994,Bret,10,267
1994,Byron,10,267
1994,Callum,10,267
1994,Dane,10,267
1994,Darian,10,267
1994,Davis,10,267
1994,Elijah,10,267
1994,Forrest,10,267
1994,Francis,10,267
1994,Glenn,10,267
1994,Micah,10,267
1994,Mohammed,10,267
1994,Quentin,10,267
1994,Skylar,10,267
1994,Trey,10,267
1994,Blaine,9,284
1994,Blair,9,284
1994,Bradly,9,284
1994,Braiden,9,284
1994,Brandyn,9,284
1994,Brodie,9,284
1994,Bryton,9,284
1994,Cassidy,9,284
1994,Clay,9,284
1994,Colt,9,284
1994,Dale,9,284
1994,Darnell,9,284
1994,Devan,9,284
1994,Donald,9,284
1994,Elliott,9,284
1994,Frank,9,284
1994,Gage,9,284
1994,Gerald,9,284
1994,Gordon,9,284
1994,Ivan,9,284
1994,Jarred,9,284
1994,Jeffery,9,284
1994,Justice,9,284
1994,Kent,9,284
1994,Kole,9,284
1994,Kristian,9,284
1994,Markus,9,284
1994,Randall,9,284
1994,Terrance,9,284
1994,Terry,9,284
1994,Tony,9,284
1994,Walter,9,284
1994,Wayne,9,284
1994,Zachariah,9,284
1994,Alvin,8,318
1994,Andre,8,318
1994,Andy,8,318
1994,Carlos,8,318
1994,Coleton,8,318
1994,Dayton,8,318
1994,Denver,8,318
1994,Drake,8,318
1994,Dwight,8,318
1994,Jimmy,8,318
1994,Joey,8,318
1994,Johnathon,8,318
1994,Kaden,8,318
1994,Kane,8,318
1994,Kenton,8,318
1994,Layne,8,318
1994,Lyle,8,318
1994,Malcolm,8,318
1994,Marshall,8,318
1994,Miles,8,318
1994,Nelson,8,318
1994,Regan,8,318
1994,Robin,8,318
1994,Rodney,8,318
1994,Sawyer,8,318
1994,Shaquille,8,318
1994,Trenton,8,318
1994,Tylor,8,318
1994,Tyrel,8,318
1994,Abraham,7,347
1994,Addison,7,347
1994,Arthur,7,347
1994,Billy,7,347
1994,Brennen,7,347
1994,Bruce,7,347
1994,Coleman,7,347
1994,Damien,7,347
1994,Danny,7,347
1994,Darion,7,347
1994,Desmond,7,347
1994,Dominik,7,347
1994,Elliot,7,347
1994,Glen,7,347
1994,Grayson,7,347
1994,Josh,7,347
1994,Kale,7,347
1994,Karl,7,347
1994,Kirk,7,347
1994,Leon,7,347
1994,Leonard,7,347
1994,Marvin,7,347
1994,Quinten,7,347
1994,Rory,7,347
1994,Shelby,7,347
1994,Tye,7,347
1994,Tyrone,7,347
1994,Zane,7,347
1994,Aron,6,375
1994,Austen,6,375
1994,Barry,6,375
1994,Bobby,6,375
1994,Braedon,6,375
1994,Cade,6,375
1994,Charlie,6,375
1994,Conor,6,375
1994,Davin,6,375
1994,Declan,6,375
1994,Dexter,6,375
1994,Don,6,375
1994,Dustyn,6,375
1994,Easton,6,375
1994,Emerson,6,375
1994,Garett,6,375
1994,Harman,6,375
1994,Jade,6,375
1994,Jakob,6,375
1994,Jarrod,6,375
1994,Jean-Luc,6,375
1994,Jessy,6,375
1994,Johnny,6,375
1994,Kolton,6,375
1994,Larry,6,375
1994,Leslie,6,375
1994,Louis,6,375
1994,Lyndon,6,375
1994,Mario,6,375
1994,Miguel,6,375
1994,Mohamad,6,375
1994,Oliver,6,375
1994,Oscar,6,375
1994,Quintin,6,375
1994,Ricky,6,375
1994,Sebastien,6,375
1994,Stanley,6,375
1994,Sterling,6,375
1994,Taran,6,375
1994,Tobias,6,375
1994,Waylon,6,375
1994,Wilson,6,375
1994,Alexandre,5,417
1994,Beau,5,417
1994,Bradyn,5,417
1994,Brandan,5,417
1994,Bryn,5,417
1994,Bryson,5,417
1994,Carl,5,417
1994,Chris,5,417
1994,Coltyn,5,417
1994,Cordell,5,417
1994,Dakoda,5,417
1994,Danial,5,417
1994,Dillan,5,417
1994,Dillion,5,417
1994,Dion,5,417
1994,Dorian,5,417
1994,Dwayne,5,417
1994,Dylon,5,417
1994,Elias,5,417
1994,Felix,5,417
1994,Iain,5,417
1994,Jamal,5,417
1994,Jaron,5,417
1994,Jasper,5,417
1994,Jaydon,5,417
1994,Jeremiah,5,417
1994,Jerry,5,417
1994,Jorden,5,417
1994,Kaelan,5,417
1994,Kalvin,5,417
1994,Keifer,5,417
1994,Kelsey,5,417
1994,Kendall,5,417
1994,Khaled,5,417
1994,Kolby,5,417
1994,Kristofer,5,417
1994,Lewis,5,417
1994,Lorne,5,417
1994,Mohammad,5,417
1994,Murray,5,417
1994,Nathanael,5,417
1994,Nikolas,5,417
1994,Norman,5,417
1994,Ricardo,5,417
1994,Roberto,5,417
1994,Roman,5,417
1994,Roy,5,417
1994,Stefano,5,417
1994,Stephan,5,417
1994,Titus,5,417
1994,Walker,5,417
1994,Zackary,5,417
1994,Zakary,5,417
1994,Aman,4,470
1994,Anders,4,470
1994,Anton,4,470
1994,Austyn,4,470
1994,Ben,4,470
1994,Bennett,4,470
1994,Blayne,4,470
1994,Brandin,4,470
1994,Brennon,4,470
1994,Bretton,4,470
1994,Brook,4,470
1994,Brooks,4,470
1994,Chas,4,470
1994,Coltin,4,470
1994,Cooper,4,470
1994,Cullen,4,470
1994,Cyrus,4,470
1994,Dalen,4,470
1994,Dallin,4,470
1994,Damion,4,470
1994,Darius,4,470
1994,Darrin,4,470
1994,Darwin,4,470
1994,Daryl,4,470
1994,Daylan,4,470
1994,Dayne,4,470
1994,Denis,4,470
1994,Denny,4,470
1994,Deon,4,470
1994,Derick,4,470
1994,Devyn,4,470
1994,Dixon,4,470
1994,Dusty,4,470
1994,Dyllan,4,470
1994,Edwin,4,470
1994,Ellis,4,470
1994,Emilio,4,470
1994,Emmanuel,4,470
1994,Emmett,4,470
1994,Erich,4,470
1994,Eugene,4,470
1994,Everett,4,470
1994,Frederic,4,470
1994,Fredrick,4,470
1994,Giovanni,4,470
1994,Graydon,4,470
1994,Greyson,4,470
1994,Harry,4,470
1994,Jacky,4,470
1994,Jalen,4,470
1994,Jan,4,470
1994,Jarvis,4,470
1994,Jayson,4,470
1994,Jean,4,470
1994,Jevon,4,470
1994,Jon,4,470
1994,Jorge,4,470
1994,Jose,4,470
1994,Kalen,4,470
1994,Keagan,4,470
1994,Keiran,4,470
1994,Kellen,4,470
1994,Kelton,4,470
1994,Ken,4,470
1994,Kenny,4,470
1994,Khalid,4,470
1994,Kiefer,4,470
1994,Konnor,4,470
1994,Lachlan,4,470
1994,Lawrence,4,470
1994,Layton,4,470
1994,Leo,4,470
1994,Linden,4,470
1994,Lynden,4,470
1994,Marty,4,470
1994,Maurice,4,470
1994,Mckenzie,4,470
1994,Michal,4,470
1994,Noel,4,470
1994,Payden,4,470
1994,Payton,4,470
1994,Randal,4,470
1994,Rene,4,470
1994,Ryder,4,470
1994,Shae,4,470
1994,Shay,4,470
1994,Shea,4,470
1994,Solomon,4,470
1994,Stewart,4,470
1994,Sunny,4,470
1994,T.,4,470
1994,Talon,4,470
1994,Terrence,4,470
1994,Tommy,4,470
1994,Tory,4,470
1994,Tre,4,470
1994,Turner,4,470
1994,Wendell,4,470
1994,Wilhelm,4,470
1994,Wylie,4,470
1994,Xavier,4,470
1994,Zackery,4,470
1994,Abdul,3,572
1994,Aden,3,572
1994,Aedan,3,572
1994,Allen,3,572
1994,Ambrose,3,572
1994,Amos,3,572
1994,Andreas,3,572
1994,Antoine,3,572
1994,Aric,3,572
1994,Arman,3,572
1994,Aubrey,3,572
1994,Bailey,3,572
1994,Barrett,3,572
1994,Belal,3,572
1994,Benedict,3,572
1994,Benson,3,572
1994,Bernard,3,572
1994,Blade,3,572
1994,Bo,3,572
1994,Brad,3,572
1994,Braedan,3,572
1994,Braedyn,3,572
1994,Brant,3,572
1994,Brydan,3,572
1994,Calum,3,572
1994,Camille,3,572
1994,Carlton,3,572
1994,Chandler,3,572
1994,Chi,3,572
1994,Clifford,3,572
1994,Clint,3,572
1994,Coltan,3,572
1994,Colyn,3,572
1994,Conlan,3,572
1994,Cornelius,3,572
1994,Coulton,3,572
1994,Courtney,3,572
1994,Dallan,3,572
1994,Darrell,3,572
1994,Daylen,3,572
1994,Dominick,3,572
1994,Donavan,3,572
1994,Donavon,3,572
1994,Donny,3,572
1994,Dryden,3,572
1994,Duane,3,572
1994,Eli,3,572
1994,Emile,3,572
1994,Emmitt,3,572
1994,Erick,3,572
1994,Ernie,3,572
1994,Faron,3,572
1994,Fernando,3,572
1994,Franz,3,572
1994,Fraser,3,572
1994,Garon,3,572
1994,Garrit,3,572
1994,Garth,3,572
1994,Gilbert,3,572
1994,Gino,3,572
1994,Grady,3,572
1994,Gurjot,3,572
1994,Guy,3,572
1994,Harvey,3,572
1994,Herman,3,572
1994,Hoang,3,572
1994,Hudson,3,572
1994,Hussein,3,572
1994,Ismail,3,572
1994,Jace,3,572
1994,Jackie,3,572
1994,Jagger,3,572
1994,Jaiden,3,572
1994,Jarett,3,572
1994,Jarin,3,572
1994,Jarret,3,572
1994,Jaskaran,3,572
1994,Jed,3,572
1994,Jerod,3,572
1994,Jerome,3,572
1994,Jerrod,3,572
1994,Jody,3,572
1994,Johan,3,572
1994,Johann,3,572
1994,Jordie,3,572
1994,Jordy,3,572
1994,Josef,3,572
1994,Julien,3,572
1994,Kade,3,572
1994,Kaleb,3,572
1994,Karson,3,572
1994,Karsten,3,572
1994,Keenen,3,572
1994,Kendrick,3,572
1994,Kohl,3,572
1994,Kolten,3,572
1994,Konner,3,572
1994,Konrad,3,572
1994,Korey,3,572
1994,Kory,3,572
1994,Kris,3,572
1994,Leighton,3,572
1994,Lincoln,3,572
1994,Luis,3,572
1994,Madison,3,572
1994,Manjot,3,572
1994,Manpreet,3,572
1994,Manuel,3,572
1994,Marko,3,572
1994,Matteo,3,572
1994,Maxime,3,572
1994,Maximilian,3,572
1994,Michel,3,572
1994,Mikael,3,572
1994,Milos,3,572
1994,Minh,3,572
1994,Nader,3,572
1994,Nam,3,572
1994,Nathanial,3,572
1994,Palmer,3,572
1994,Pascal,3,572
1994,Perry,3,572
1994,Peyton,3,572
1994,Rahul,3,572
1994,Ramandeep,3,572
1994,Randolph,3,572
1994,Ray,3,572
1994,Reed,3,572
1994,Reno,3,572
1994,Rhett,3,572
1994,Rizwan,3,572
1994,Roderick,3,572
1994,Ronnie,3,572
1994,Rudy,3,572
1994,Russel,3,572
1994,Ryden,3,572
1994,Ryker,3,572
1994,Rylee,3,572
1994,Samir,3,572
1994,Steve,3,572
1994,Taron,3,572
1994,Tarren,3,572
1994,Tate,3,572
1994,Tayler,3,572
1994,Teegan,3,572
1994,Theron,3,572
1994,Tim,3,572
1994,Tomas,3,572
1994,Vaughn,3,572
1994,Westley,3,572
1994,Wiley,3,572
1994,Willis,3,572
1994,Zechariah,3,572
1994,Ziad,3,572
1994,Abdullah,2,726
1994,Abel,2,726
1994,Abram,2,726
1994,Ace,2,726
1994,Adonay,2,726
1994,Adriaan,2,726
1994,Adriano,2,726
1994,Adriel,2,726
1994,Adrien,2,726
1994,Aiden,2,726
1994,Ajay,2,726
1994,Akash,2,726
1994,Aldo,2,726
1994,Alek,2,726
1994,Aleksander,2,726
1994,Alix,2,726
1994,Alonzo,2,726
1994,Amandeep,2,726
1994,Amanpreet,2,726
1994,Amer,2,726
1994,Amir,2,726
1994,Amritpal,2,726
1994,Anant,2,726
1994,Andres,2,726
1994,Anish,2,726
1994,Anson,2,726
1994,Anwar,2,726
1994,Arlen,2,726
1994,Arnold,2,726
1994,Ashraf,2,726
1994,Ashwin,2,726
1994,Auston,2,726
1994,Basil,2,726
1994,Benjamen,2,726
1994,Bernardus,2,726
1994,Bilal,2,726
1994,Bill,2,726
1994,Bowen,2,726
1994,Bradie,2,726
1994,Bradon,2,726
1994,Braidon,2,726
1994,Brandon-Lee,2,726
1994,Brantly,2,726
1994,Braylon,2,726
1994,Brenton,2,726
1994,Brien,2,726
1994,Briggs,2,726
1994,Broden,2,726
1994,Broderick,2,726
1994,Brodey,2,726
1994,Brodi,2,726
1994,Bronson,2,726
1994,Brycen,2,726
1994,Caden,2,726
1994,Caelan,2,726
1994,Calder,2,726
1994,Campbell,2,726
1994,Carlin,2,726
1994,Carlo,2,726
1994,Carmen,2,726
1994,Cedric,2,726
1994,Chace,2,726
1994,Chadd,2,726
1994,Chadwick,2,726
1994,Chancellor,2,726
1994,Chayce,2,726
1994,Chaz,2,726
1994,Chester,2,726
1994,Cian,2,726
1994,Clarence,2,726
1994,Clark,2,726
1994,Coby,2,726
1994,Codey,2,726
1994,Cohen,2,726
1994,Coleby,2,726
1994,Colemen,2,726
1994,Coleten,2,726
1994,Connell,2,726
1994,Cordelle,2,726
1994,Cornell,2,726
1994,Coty,2,726
1994,Coy,2,726
1994,Cristian,2,726
1994,Dakotah,2,726
1994,Dallon,2,726
1994,Dalyn,2,726
1994,Dana,2,726
1994,Danton,2,726
1994,Darin,2,726
1994,Dario,2,726
1994,Darnel,2,726
1994,Darryl,2,726
1994,Dax,2,726
1994,Daylin,2,726
1994,Daylon,2,726
1994,Delaney,2,726
1994,Delroy,2,726
1994,Denton,2,726
1994,Denzel,2,726
1994,Devante,2,726
1994,Dilan,2,726
1994,Dimitri,2,726
1994,Dominique,2,726
1994,Draven,2,726
1994,Dusan,2,726
1994,Duston,2,726
